"dateaccessed";"url";"manufacturer";"model";"alsoKnownAs";"releaseDate";"power";"incomePDay";"electricityPDay";"graphlabels";"graphdata"
"09/06/2022 17:26:00";"https://www.asicminervalue.com/miners/goldshell/kd-box-pro";"Goldshell";"KD-BOX Pro";"March 2022";"178 x 150 x 84mm";"230W";"3.02";"-0.66";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"2.37,2.41,2.43,2.54,2.41,2.31,2.52,2.51,2.68,2.91,2.91,2.69,2.63,2.67,2.79,3.01,3.12,3.46,3.48,3.54,3.55,3.35,3.73,4.38,4.23,4.33,2.81,2.99,1.99,2.75,3.76,4.24,4.64,5.13,5.22,5.9,5.91,5.76,5.78,5.75,6.05,6.94,7.34,7.48,7.97,7.83,8.46,8.44,8.39,8.99,9.27,9.15,8.82,9.25,9.24,9.36,9.67,9.38,9.31,9.8,11,10.86,11.38,11.43,12.29,13.19,13.23,13.25,12.92,11.69,12.03,11.94,12.32,12.74,12.21,12.13,12.04,11.53,11.15,11.13,10.96,11.23,11.5,11.41,11.7,11.06,11.04,11.4,11.89,12.55,12.64"
"09/06/2022 17:26:16";"https://www.asicminervalue.com/miners/canaan/avalonminer-1246";"Canaan";"AvalonMiner 1246";"January 2021";"331 x 195 x 292mm";"3420W";"11.85";"-9.85";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"2.04,2.11,1.93,2.41,1.85,1.81,1.92,2.05,2.46,2.76,2.51,1.86,1.86,1.84,2.11,1.95,1.53,1.76,1.66,1.4,1.58,1.7,1.56,1.91,1.84,1.67,1.55,1.88,1.19,2.34,3.03,3.54,4.36,5.11,5.28,6.13,5.94,5.79,5.88,5.72,5.98,6.45,6.42,6.72,7.38,7.16,7.32,7.68,7.43,8.15,8.17,7.58,7.21,7.32,7.53,7.71,7.91,7.7,7.15,7.49,8.3,8.43,8.99,8.86,9.45,11.24,10.5,10.15,10.74,9.91,10.96,11.62,11.4,11.36,10.05,9.56,9.99,9.59,8.77,8.78,8.05,8.31,8.4,7.96,7.82,7.64,7.08,7.04,7.01,7.57,7.14"
"09/06/2022 17:26:28";"https://www.asicminervalue.com/miners/bitmain/antminer-t19-84th";"Bitmain";"Antminer T19 (84Th)";"Model 240-Ca";"June 2020";"3150W";"11.06";"-9.07";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"2.03,2.09,1.92,2.37,1.85,1.81,1.91,2.04,2.42,2.7,2.46,1.86,1.86,1.84,2.09,1.94,1.55,1.77,1.67,1.42,1.59,1.71,1.58,1.91,1.84,1.68,1.56,1.88,1.23,2.3,2.95,3.42,4.19,4.89,5.05,5.84,5.67,5.52,5.61,5.46,5.7,6.14,6.12,6.39,7.01,6.81,6.96,7.29,7.05,7.73,7.75,7.19,6.85,6.95,7.15,7.31,7.5,7.3,6.79,7.11,7.87,7.99,8.51,8.39,8.94,10.61,9.92,9.6,10.15,9.37,10.35,10.97,10.76,10.72,9.5,9.04,9.44,9.07,8.3,8.32,7.63,7.88,7.96,7.55,7.42,7.25,6.73,6.69,6.67,7.19,6.79"
"09/06/2022 17:26:44";"https://www.asicminervalue.com/miners/bitmain/antminer-t19-88th";"Bitmain";"Antminer T19 (88Th)";"August 2021";"195 x 290 x 400mm";"3344W";"11.59";"-9.63";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"2,2.06,1.89,2.36,1.81,1.77,1.88,2.01,2.41,2.7,2.45,1.82,1.82,1.8,2.06,1.9,1.5,1.72,1.62,1.36,1.54,1.66,1.53,1.87,1.8,1.63,1.51,1.84,1.16,2.28,2.96,3.46,4.26,4.99,5.17,6,5.81,5.66,5.75,5.59,5.84,6.31,6.28,6.57,7.22,7,7.16,7.51,7.26,7.97,7.99,7.41,7.05,7.15,7.36,7.53,7.73,7.52,6.99,7.32,8.11,8.24,8.79,8.66,9.24,10.99,10.27,9.93,10.5,9.69,10.72,11.36,11.15,11.1,9.82,9.35,9.76,9.38,8.57,8.59,7.87,8.13,8.21,7.78,7.65,7.47,6.92,6.88,6.86,7.4,6.98"
"09/06/2022 17:26:55";"https://www.asicminervalue.com/miners/microbt/whatsminer-m30s";"MicroBT";"Whatsminer M30S";"April 2020";"150 x 225 x 390mm";"";"11.33";"-9.41";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.95,2.02,1.85,2.31,1.77,1.73,1.83,1.96,2.35,2.64,2.4,1.78,1.78,1.76,2.01,1.86,1.46,1.68,1.58,1.33,1.51,1.63,1.49,1.83,1.76,1.6,1.48,1.8,1.13,2.23,2.89,3.38,4.17,4.88,5.05,5.86,5.68,5.53,5.62,5.47,5.71,6.16,6.14,6.42,7.05,6.84,7,7.34,7.1,7.79,7.81,7.24,6.89,6.99,7.19,7.36,7.55,7.35,6.83,7.16,7.93,8.05,8.59,8.46,9.03,10.74,10.03,9.7,10.26,9.47,10.47,11.1,10.89,10.85,9.6,9.14,9.54,9.17,8.38,8.39,7.69,7.94,8.03,7.6,7.47,7.3,6.76,6.73,6.7,7.23,6.82"
"09/06/2022 17:27:08";"https://www.asicminervalue.com/miners/ibelink/bm-s1-max";"iBeLink";"BM-S1 Max";"May 2022";"128 x 201 x 402mm";"3150W";"10.87";"-11.34";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.84,1.89,2.29,2.18,1.66,1.62,1.72,1.74,2.11,4.52,2.37,1.42,4,4,1.86,1.64,1.48,1.76,1.65,1.49,1.66,1.56,1.95,5.3,5.12,4.55,1.5,1.78,1.14,3.54,5.11,6.62,7.52,8.15,8.29,9.38,9.57,7.1,4.86,4.64,9.32,9.7,9.95,9.57,9.98,13.79,14.72,14.75,15.03,15.96,13.59,13.52,12.01,11.55,15.03,15.08,15.36,11.37,10.11,10.73,11.46,11.32,11.72,11.8,12.36,17.3,17.02,18.74,18.82,17.81,16.09,13.62,13.77,18.15,15.95,12.26,12.2,11.75,11.22,11.32,7.74,9.89,9.99,5.68,5.66,5.42,4.98,4.88,7.33,9.71,9.59"
"09/06/2022 17:27:27";"https://www.asicminervalue.com/miners/baikal/bk-g28";"Baikal";"BK-G28";"October 2018";"300 x 190 x 158mm";"1300W";"2.76";"-1.30";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"-1.02,-0.97,-0.98,-1.15,-1.09,-0.94,-0.86,-0.67,-0.31,-0.57,-0.72,-0.46,-1.03,-1.12,-1.31,-1.21,-1.13,-1.21,-1.15,-1.26,-0.97,-1.29,-0.91,-1.66,-1.65,-1.67,-1.92,-1.83,-2.19,-1.77,-1.42,-1.27,-0.88,-1.02,-0.98,-0.77,-0.5,-0.68,-0.9,-0.64,-0.06,-0.45,-0.21,-0.57,-0.22,0.38,0.78,2.2,-0.02,0.75,0.04,-0.68,-0.66,-0.54,-0.24,-0.16,-0.47,0.26,0.14,0.24,0.58,0.75,1.23,0.9,0.38,1.35,1.23,1.23,1.27,0.87,0.59,0.22,0.51,1.23,-0.34,-0.68,-1.02,-0.91,-1.13,-0.87,-1.06,-1.06,-0.8,-1.33,-0.4,-0.58,0.13,-1.33,-1.17,-1.13,-0.7"
"09/06/2022 17:27:47";"https://www.asicminervalue.com/miners/ipollo/b1";"iPollo";"B1";"iPollo B I";"October 2021";"3400W";"11.19";"-9.79";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.44,1.5,1.33,1.79,1.26,1.22,1.32,1.45,1.83,2.12,1.88,1.27,1.27,1.25,1.5,1.35,0.95,1.17,1.08,0.83,1,1.12,0.99,1.32,1.25,1.09,0.97,1.29,0.63,1.72,2.37,2.85,3.63,4.33,4.5,5.3,5.12,4.97,5.06,4.91,5.16,5.6,5.58,5.85,6.48,6.28,6.43,6.76,6.53,7.21,7.23,6.67,6.32,6.42,6.62,6.79,6.98,6.78,6.26,6.58,7.35,7.47,8,7.88,8.43,10.13,9.43,9.1,9.65,8.87,9.86,10.48,10.28,10.24,9,8.54,8.94,8.57,7.79,7.81,7.11,7.36,7.44,7.03,6.9,6.73,6.19,6.16,6.13,6.66,6.25"
"09/06/2022 17:27:56";"https://www.asicminervalue.com/miners/strongu/hornbill-h8-pro";"StrongU";"Hornbill H8 Pro";"July 2021";"155 x 223 x 390mm";"3360W";"11.06";"-9.68";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.42,1.48,1.32,1.77,1.25,1.2,1.31,1.43,1.81,2.09,1.86,1.26,1.25,1.23,1.48,1.33,0.94,1.16,1.06,0.82,0.99,1.1,0.98,1.3,1.23,1.08,0.96,1.27,0.62,1.7,2.34,2.82,3.59,4.28,4.45,5.24,5.06,4.92,5,4.86,5.09,5.54,5.51,5.79,6.41,6.2,6.35,6.68,6.45,7.12,7.14,6.59,6.25,6.34,6.54,6.71,6.89,6.7,6.19,6.51,7.26,7.38,7.91,7.78,8.33,10.01,9.32,8.99,9.54,8.77,9.75,10.36,10.16,10.12,8.89,8.44,8.84,8.47,7.7,7.71,7.03,7.27,7.36,6.94,6.82,6.65,6.12,6.09,6.06,6.58,6.18"
"09/06/2022 17:28:15";"https://www.asicminervalue.com/miners/jasminer/x4-brick";"Jasminer";"X4 BRICK";"SUNLUNE JASMINER X4 ETCHASH BRICK";"December 2021";"30W";"1.37";"-0.09";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.31,1.32,1.32,1.39,1.32,1.29,1.36,1.38,1.46,1.54,1.45,1.35,1.36,1.32,1.45,1.51,1.47,1.56,1.51,1.45,1.51,1.48,1.53,1.61,1.59,1.58,1.6,1.66,1.77,1.86,1.91,1.88,2.06,2.16,2.22,2.36,2.31,2.27,2.32,2.88,2.38,2.45,2.5,2.47,2.5,2.43,2.43,2.44,2.54,2.59,2.63,2.54,2.44,2.55,2.62,2.6,2.64,2.6,2.6,2.63,2.78,2.84,2.79,2.78,2.86,3.07,3.08,3.05,3.02,2.9,2.91,2.87,2.97,3.07,2.82,2.7,2.65,2.66,2.53,2.58,2.45,2.5,2.52,2.61,2.56,2.32,2.24,2.23,2.26,2.2,2.27"
"09/06/2022 17:28:31";"https://www.asicminervalue.com/miners/goldshell/kd-box";"Goldshell";"KD-BOX";"KDA-BOX";"May 2021";"205W";"1.86";"-0.59";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.28,1.3,1.31,1.38,1.3,1.24,1.37,1.36,1.47,1.61,1.61,1.48,1.44,1.46,1.54,1.67,1.74,1.95,1.96,2,2,1.88,2.11,2.51,2.42,2.48,1.55,1.65,1.04,1.51,2.13,2.42,2.67,2.97,3.03,3.45,3.46,3.36,3.37,3.36,3.54,4.09,4.34,4.42,4.72,4.63,5.02,5.01,4.98,5.35,5.52,5.45,5.25,5.51,5.5,5.58,5.77,5.59,5.55,5.85,6.59,6.5,6.82,6.85,7.38,7.94,7.96,7.97,7.77,7.01,7.22,7.16,7.4,7.65,7.33,7.28,7.23,6.91,6.68,6.66,6.56,6.73,6.9,6.84,7.02,6.62,6.61,6.83,7.13,7.54,7.6"
"09/06/2022 17:28:53";"https://www.asicminervalue.com/miners/bitmain/antminer-s17-73th";"Bitmain";"Antminer S17+ (73Th)";"266-Aa";"December 2019";"2920W";"9.61";"-8.41";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.24,1.29,1.15,1.54,1.08,1.05,1.14,1.24,1.58,1.82,1.61,1.09,1.09,1.07,1.29,1.16,0.82,1.01,0.92,0.71,0.86,0.96,0.85,1.13,1.07,0.93,0.83,1.11,0.54,1.47,2.04,2.45,3.12,3.72,3.87,4.55,4.4,4.27,4.35,4.22,4.43,4.81,4.79,5.03,5.57,5.39,5.52,5.81,5.6,6.19,6.21,5.73,5.43,5.51,5.69,5.83,5.99,5.82,5.38,5.66,6.31,6.41,6.87,6.76,7.24,8.7,8.1,7.82,8.29,7.62,8.47,9,8.83,8.79,7.73,7.33,7.68,7.36,6.69,6.7,6.11,6.32,6.39,6.03,5.92,5.78,5.32,5.29,5.27,5.72,5.37"
"09/06/2022 17:29:13";"https://www.asicminervalue.com/miners/fusionsilicon/x7-miner";"FusionSilicon";"X7 Miner";"March 2019";"130 x 198 x 340mm";"1420W";"5.20";"-4.09";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"1.13,1.16,1.08,1.29,1.05,1.03,1.08,-0.3,-0.31,-0.69,-0.75,-1,-1.05,-1.3,-0.85,-0.79,-0.75,-0.83,-1.33,-1.01,-0.89,-1.07,-0.75,-1,-1.07,-1.12,-1.17,-1.09,-1.35,-0.99,-0.43,-0.17,0.1,0.13,0.05,0.49,1.21,0.73,1.18,1.03,1.33,0.84,0.99,1,0.92,1.35,0.85,0.81,0.8,1.39,1.18,1.37,1.25,1.09,0.91,0.89,0.67,0.49,0.62,0.95,0.92,1.08,0.72,0.89,1.19,1.14,2.22,1.91,1.75,1.82,1.7,1.44,1.58,1.12,0.98,1.17,1.38,1.38,2.01,1.82,1.27,1.05,0.83,0.8,0.14,0.21,0.43,0.16,0.2,0.02,0.28"
